job,marital,education,housing,approval,age,balance,duration,campaign
4,1,1,1,0,35.0,1160,116.0,3
0,0,1,1,0,36.0,-37,151.0,1
7,2,1,1,0,28.0,94,300.0,1
6,1,2,1,0,39.0,585,48.0,1
6,1,1,0,0,39.0,235,217.0,1
1,2,1,1,1,30.0,2145,727.0,2
7,1,1,1,0,32.0,1464,193.0,1
9,1,1,1,0,28.0,232,72.0,1
9,1,0,1,0,47.0,187,165.0,1
4,1,2,0,0,53.0,12,345.0,10
1,1,0,1,0,57.0,318,206.0,2
7,1,1,0,1,47.0,405,994.0,2
4,1,2,1,0,56.0,334,127.0,2
0,1,0,1,0,38.0,0,29.0,32
1,1,0,0,0,52.0,2,70.0,3
9,1,1,1,0,46.0,966,40.0,2
1,1,0,0,0,57.0,195,185.0,4
1,0,3,0,0,42.0,0,64.0,2
10,1,1,0,0,57.0,0,97.0,1
3,1,1,0,0,51.0,260,316.0,5
6,1,2,1,0,53.0,451,125.0,1
1,1,0,1,0,37.0,3242,233.0,1
6,0,1,1,0,47.0,8515,14.0,7
4,1,2,1,1,48.0,1808,245.0,1
1,1,0,1,0,39.0,20,109.0,1
1,1,1,1,0,42.0,3068,429.0,2
4,1,2,0,0,36.0,23,133.0,11
9,2,1,0,0,34.0,1076,70.0,2
5,1,0,1,0,61.0,1060,118.0,1
0,2,1,1,1,32.0,678,1579.0,1
1,2,0,1,0,35.0,1147,29.0,1
1,1,1,0,0,54.0,-630,173.0,1
4,1,2,0,0,31.0,459,13.0,14
9,0,1,1,0,45.0,976,183.0,1
3,1,2,1,0,32.0,357,175.0,2
10,1,1,0,0,52.0,-9,123.0,1
0,2,1,1,0,36.0,1927,288.0,1
7,1,1,1,0,31.0,500,19.0,18
9,1,1,0,0,53.0,9146,136.0,4
2,1,1,0,0,43.0,59,437.0,2
3,1,0,0,0,47.0,0,1225.0,2
1,1,0,1,0,46.0,328,526.0,8
4,0,1,0,0,34.0,291,91.0,2
9,2,2,1,0,55.0,-703,123.0,3
0,2,1,1,0,23.0,589,62.0,1
1,1,1,0,0,75.0,6053,865.0,2
0,1,1,0,0,58.0,1142,82.0,3
0,1,1,1,0,35.0,725,219.0,7
4,1,2,0,1,27.0,802,569.0,1
9,1,1,1,1,24.0,556,460.0,2
0,1,1,1,0,48.0,191,238.0,3
9,2,1,0,0,31.0,373,346.0,5
9,1,1,0,0,57.0,6164,161.0,2
4,1,2,0,0,53.0,37,51.0,9
1,1,0,1,0,42.0,1156,37.0,1
2,1,1,1,0,50.0,806,141.0,8
0,1,1,0,0,59.0,2381,173.0,2
7,1,1,1,0,38.0,-314,66.0,2
1,1,1,1,0,39.0,285,209.0,1
1,2,0,1,0,28.0,1199,1011.0,20
4,0,2,1,0,55.0,481,147.0,2
9,2,2,0,0,33.0,137,88.0,4
1,2,1,1,0,36.0,168,52.0,1
0,0,1,1,0,38.0,156,544.0,3
0,2,1,0,1,28.0,4745,360.0,1
4,2,2,1,0,32.0,11797,95.0,2
0,1,1,0,0,35.0,786,322.0,1
9,1,0,0,0,58.0,4015,106.0,3
7,1,1,1,0,30.0,0,20.0,1
1,1,1,1,0,33.0,331,178.0,7
1,1,1,1,0,36.0,1554,325.0,4
7,1,1,1,0,32.0,132,343.0,2
4,2,2,0,1,34.0,5086,213.0,4
0,1,1,1,0,42.0,529,193.0,3
4,1,2,0,0,41.0,4824,168.0,7
5,1,1,0,1,63.0,474,423.0,1
0,0,2,1,0,38.0,86,218.0,1
1,1,0,1,0,54.0,2281,158.0,1
7,1,1,1,0,39.0,186,433.0,1
1,1,1,0,0,46.0,137,252.0,3
9,1,2,0,0,37.0,6968,175.0,1
5,0,0,0,0,76.0,86,192.0,1
4,2,3,0,0,28.0,81,158.0,1
7,1,0,0,0,33.0,6904,114.0,2
6,1,2,1,0,46.0,137,246.0,1
8,2,1,0,0,30.0,25,44.0,1
4,1,2,0,0,60.0,759,136.0,2
3,1,2,1,0,56.0,1922,247.0,2
8,2,3,1,0,24.0,3298,227.0,1
5,1,1,0,0,58.0,764,219.0,4
5,1,0,0,1,79.0,8556,326.0,2
1,1,1,1,0,32.0,3514,226.0,2
7,1,0,1,0,33.0,0,351.0,2
5,1,0,0,0,77.0,680,341.0,4
3,1,0,0,0,60.0,0,124.0,1
4,1,2,0,0,54.0,2819,123.0,3
1,1,0,1,0,30.0,-518,244.0,6
7,1,1,0,0,50.0,60,151.0,8
4,1,1,0,0,50.0,732,736.0,7
9,1,1,1,0,37.0,2707,109.0,1
9,1,2,1,0,41.0,177,117.0,2
0,1,1,0,0,49.0,13229,77.0,2
1,1,0,1,0,41.0,-204,42.0,1
9,1,1,1,0,40.0,990,252.0,3
1,1,1,1,0,38.0,648,179.0,1
9,1,1,0,0,34.0,50,106.0,3
2,1,1,0,0,49.0,1916,281.0,3
5,1,0,0,1,72.0,763,384.0,2
1,1,1,1,0,34.0,470,217.0,1
9,1,1,0,0,31.0,0,144.0,4
1,2,1,1,0,33.0,5739,374.0,1
4,1,2,0,0,31.0,0,298.0,1
4,1,2,0,1,55.0,-375,814.0,2
10,1,1,1,0,25.0,157,33.0,31
4,1,2,1,0,34.0,1518,128.0,2
4,1,2,0,0,53.0,1343,129.0,4
4,2,2,1,0,39.0,-401,274.0,4
4,1,0,1,1,41.0,5310,984.0,1
1,2,1,1,0,32.0,2285,413.0,2
0,1,1,1,0,29.0,22171,44.0,1
4,1,2,1,0,56.0,856,70.0,4
8,2,3,0,0,19.0,1169,463.0,18
4,2,2,0,0,39.0,3797,96.0,2
1,2,1,1,0,32.0,53,276.0,1
1,1,0,1,0,43.0,2519,257.0,2
2,1,0,0,0,32.0,795,131.0,3
0,0,1,1,0,53.0,0,586.0,2
1,1,1,1,1,52.0,2087,267.0,1
9,2,1,0,0,43.0,34,29.0,1
9,1,1,0,0,48.0,5,65.0,6
9,2,1,1,0,27.0,15,67.0,3
4,2,2,0,0,27.0,390,190.0,1
4,1,4,0,0,51.0,712,287.0,2
0,2,2,1,0,39.0,2600,77.0,1
1,1,1,1,0,33.0,-241,169.0,1
1,0,0,1,0,50.0,1545,25.0,1
5,0,1,0,1,59.0,1026,669.0,1
3,1,0,1,0,58.0,435,122.0,6
9,1,2,0,1,54.0,876,269.0,3
1,1,1,0,0,60.0,1801,167.0,1
4,1,2,1,0,38.0,2278,244.0,1
1,1,3,1,0,39.0,157,99.0,6
0,1,1,1,0,40.0,1327,76.0,2
1,1,0,0,0,55.0,284,252.0,4
4,1,2,0,1,36.0,495,213.0,3
0,2,1,1,0,31.0,1588,14.0,1
7,1,1,1,0,38.0,0,121.0,2
4,1,1,1,0,52.0,428,153.0,1
0,1,0,0,0,45.0,542,8.0,5
1,1,0,0,0,32.0,66,244.0,1
1,0,1,0,0,58.0,314,67.0,2
4,1,2,1,0,35.0,24,169.0,1
4,2,2,0,0,36.0,613,86.0,2
5,1,1,0,0,55.0,1467,277.0,2
1,1,1,1,0,45.0,192,154.0,5
4,1,1,0,0,49.0,321,135.0,3
1,1,1,1,0,44.0,788,392.0,1
1,0,1,1,0,37.0,48,133.0,2
1,1,1,0,0,35.0,262,96.0,2
1,1,1,1,1,36.0,4438,446.0,1
7,2,1,1,0,44.0,5045,20.0,6
1,2,2,1,0,32.0,3014,291.0,2
4,1,2,0,0,56.0,21664,214.0,8
4,1,2,0,0,32.0,5878,159.0,2
2,1,2,1,0,35.0,2723,275.0,4
4,1,1,1,0,44.0,576,128.0,3
2,1,0,0,0,59.0,0,207.0,2
1,2,2,1,0,31.0,2197,146.0,3
1,1,3,1,0,60.0,104,22.0,1
9,2,1,1,0,33.0,1279,239.0,2
0,1,1,1,0,45.0,295,92.0,1
1,1,0,1,0,45.0,2128,149.0,4
0,1,1,0,0,57.0,367,107.0,2
4,1,2,0,0,36.0,1477,71.0,2
1,2,0,1,0,30.0,71,122.0,6
0,2,1,1,0,30.0,127,16.0,6
10,0,1,0,0,59.0,2921,251.0,1
4,1,2,0,0,58.0,16264,215.0,3
5,1,0,0,0,49.0,1672,128.0,3
9,1,2,0,0,48.0,9207,445.0,3
9,2,2,0,0,28.0,356,76.0,2
4,0,0,1,0,59.0,133,206.0,1
4,1,2,1,0,40.0,1217,155.0,1
9,0,1,1,0,32.0,202,429.0,1
1,1,1,0,0,58.0,590,133.0,1
6,2,2,0,1,28.0,442,474.0,3
9,2,2,1,0,27.0,808,578.0,1
4,2,2,1,0,38.0,427,17.0,3
9,1,2,1,0,53.0,431,74.0,1
7,1,2,1,1,60.0,4256,239.0,3
4,0,2,1,0,33.0,0,275.0,8
7,0,1,1,0,52.0,238,101.0,1
5,1,2,0,1,64.0,846,671.0,1
1,2,1,0,1,40.0,3,998.0,1
0,1,1,0,0,52.0,693,271.0,1
8,2,1,1,0,28.0,0,133.0,3
4,1,1,1,0,49.0,362,84.0,2
9,2,1,1,0,28.0,618,281.0,1
9,2,2,1,0,29.0,2893,250.0,1
5,1,0,0,1,87.0,230,144.0,1
4,0,1,1,0,37.0,1287,432.0,1
7,1,0,0,0,36.0,179,411.0,1
6,1,2,0,0,35.0,980,428.0,2
0,1,2,1,1,33.0,79,249.0,2
0,1,1,0,0,60.0,3043,235.0,3
4,2,2,0,1,25.0,808,267.0,2
5,1,1,0,0,69.0,745,595.0,1
8,1,1,0,0,41.0,1309,28.0,4
4,2,1,1,0,48.0,290,257.0,2
1,0,0,1,1,35.0,1792,630.0,6
1,2,1,1,0,30.0,178,747.0,5
4,1,2,0,0,59.0,0,87.0,4
4,2,2,0,0,32.0,537,187.0,3
1,2,1,1,0,28.0,416,452.0,2
1,1,0,0,0,60.0,1472,36.0,4
4,1,0,1,0,36.0,3953,277.0,1
4,2,2,1,0,32.0,112,118.0,1
4,0,2,1,0,34.0,13204,197.0,2
1,1,1,0,0,58.0,0,101.0,5
4,1,3,1,1,53.0,2240,282.0,2
4,1,2,1,0,31.0,22546,8.0,6
0,1,1,1,1,33.0,0,1448.0,7
10,0,0,0,0,46.0,23,344.0,1
1,1,1,1,0,29.0,228,12.0,8
6,1,1,1,0,37.0,215,61.0,1
1,1,0,1,0,58.0,23,91.0,6
4,1,1,1,0,34.0,293,162.0,3
1,0,1,0,0,34.0,0,339.0,1
2,1,0,0,0,49.0,199,113.0,2
0,1,1,0,1,53.0,459,558.0,1
10,1,1,1,0,42.0,8131,69.0,1
7,1,1,1,0,40.0,-378,541.0,1
1,2,0,0,0,30.0,395,429.0,1
9,0,1,1,0,31.0,10787,135.0,2
0,1,1,1,0,55.0,865,96.0,1
4,1,2,1,0,36.0,340,68.0,2
1,2,1,0,0,31.0,1882,529.0,2
4,1,2,0,0,26.0,265,650.0,2
0,1,1,1,0,31.0,389,69.0,1
0,1,1,1,0,49.0,0,71.0,7
4,1,2,1,0,54.0,384,30.0,7
4,0,2,1,0,47.0,94,9.0,19
4,1,1,0,0,61.0,1471,331.0,2
1,1,0,1,0,49.0,937,66.0,1
9,1,1,1,0,51.0,500,26.0,6
1,1,0,1,0,53.0,25,266.0,3
4,1,2,0,0,35.0,365,168.0,2
10,2,1,0,0,25.0,34,316.0,1
5,1,0,0,1,79.0,429,1006.0,2
9,1,0,1,0,53.0,6839,77.0,1
8,2,1,0,0,21.0,6,622.0,1
1,1,1,1,0,33.0,467,494.0,2
6,0,1,0,0,40.0,1876,269.0,1
2,1,1,1,0,34.0,1847,543.0,3
11,1,0,0,0,52.0,247,268.0,6
0,1,1,0,1,27.0,897,397.0,1
7,0,1,0,0,57.0,4664,22.0,4
6,0,1,1,0,51.0,1291,51.0,2
8,2,2,0,0,31.0,64,208.0,1
10,1,2,1,0,49.0,-471,77.0,3
4,2,2,1,0,32.0,1160,450.0,2
0,2,2,0,0,28.0,14,201.0,1
1,1,1,1,0,33.0,26,342.0,3
1,1,3,0,0,50.0,452,181.0,2
1,2,1,1,0,42.0,382,294.0,1
0,1,3,0,0,45.0,2033,123.0,1
10,1,1,1,0,34.0,0,172.0,1
0,0,3,1,0,56.0,789,1022.0,1
1,2,1,1,0,33.0,142,123.0,1
0,1,1,1,0,34.0,645,420.0,1
1,1,3,1,0,37.0,897,119.0,2
1,1,1,1,0,37.0,103,153.0,1
0,2,1,1,0,35.0,847,85.0,2
11,2,2,0,1,38.0,0,260.0,3
1,1,1,1,0,32.0,517,528.0,1
9,2,2,1,0,52.0,1308,361.0,1
7,1,1,1,0,49.0,66,59.0,4
4,0,1,1,0,46.0,361,86.0,7
2,1,0,1,0,42.0,66,139.0,1
1,1,3,1,0,36.0,70,219.0,4
7,1,1,1,0,32.0,180,45.0,2
9,1,2,1,0,49.0,279,168.0,4
7,1,1,0,1,46.0,4,268.0,1
2,1,1,1,0,40.0,1416,210.0,2
0,1,1,1,0,36.0,465,160.0,1
0,1,1,1,0,36.0,998,1044.0,2
9,1,1,0,0,34.0,550,601.0,1
4,1,2,1,0,46.0,1285,89.0,1
7,1,2,0,0,32.0,4908,491.0,2
10,2,2,1,0,32.0,336,139.0,1
4,2,2,0,0,32.0,131,267.0,3
4,1,2,0,0,43.0,348,88.0,3
6,2,2,1,0,25.0,453,134.0,1
0,1,1,1,0,55.0,1102,126.0,2
0,2,1,1,0,24.0,926,191.0,1
4,0,2,1,0,40.0,502,267.0,4
4,2,2,1,0,38.0,8669,5.0,3
1,2,0,0,0,48.0,316,560.0,2
4,1,2,1,0,36.0,9324,138.0,8
4,1,2,0,0,57.0,0,188.0,4
0,1,1,1,0,45.0,72,262.0,2
6,2,2,0,1,33.0,61,836.0,3
9,2,1,0,0,38.0,173,150.0,4
7,2,1,1,0,26.0,-162,44.0,2
4,2,2,0,0,30.0,47,11.0,17
7,0,2,1,0,55.0,1983,123.0,1
1,1,1,1,0,34.0,326,150.0,2
0,1,1,0,0,60.0,2552,255.0,2
4,2,2,0,0,36.0,1283,92.0,5
3,1,0,1,0,65.0,2179,112.0,7
6,1,2,0,1,39.0,1047,554.0,1
1,1,0,0,0,52.0,36,109.0,2
9,1,1,0,1,55.0,-308,781.0,1
4,2,2,0,0,26.0,1177,116.0,1
6,1,0,1,0,40.0,2077,363.0,1
2,1,1,0,0,52.0,0,82.0,2
6,1,2,0,0,29.0,1,167.0,3
1,1,0,1,0,41.0,7735,220.0,1
9,2,2,1,0,30.0,1922,546.0,1
8,2,1,0,1,28.0,153,1124.0,2
1,1,1,1,0,26.0,2770,141.0,1
4,1,1,0,0,58.0,139,188.0,1
4,2,2,1,0,29.0,21,107.0,4
9,1,1,1,0,48.0,178,320.0,4
1,1,1,1,0,35.0,444,244.0,3
7,2,1,1,0,26.0,209,319.0,2
1,1,3,0,0,49.0,3096,147.0,2
0,1,1,0,0,34.0,5320,114.0,6
7,1,1,1,0,32.0,4885,400.0,2
0,1,1,1,0,31.0,0,79.0,3
10,1,0,0,0,48.0,5462,29.0,4
1,1,1,1,0,40.0,6767,97.0,2
9,0,1,1,0,42.0,2974,187.0,5
9,1,1,0,0,48.0,427,201.0,1
7,1,1,0,0,38.0,8876,280.0,1
4,1,2,0,0,53.0,146,150.0,1
5,0,1,0,0,59.0,319,129.0,1
10,2,1,0,0,28.0,304,516.0,1
1,1,0,1,0,41.0,389,127.0,2
4,2,0,0,0,50.0,766,174.0,2
0,1,1,1,0,31.0,0,82.0,5
9,2,1,1,0,30.0,3107,1516.0,2
0,0,1,1,0,59.0,174,204.0,1
9,0,1,0,0,33.0,-305,109.0,1
6,1,1,0,0,35.0,670,378.0,1
4,2,2,1,0,30.0,6164,152.0,11
5,1,1,0,1,71.0,2850,185.0,1
7,2,0,1,0,30.0,79,317.0,1
7,1,1,1,0,24.0,110,27.0,1
9,2,1,0,0,34.0,5039,205.0,6
1,1,1,1,0,34.0,360,46.0,1
0,1,1,0,0,52.0,199,978.0,2
6,2,1,1,0,33.0,238,45.0,5
1,1,1,1,0,38.0,5092,145.0,6
0,0,1,1,0,41.0,1088,138.0,1
4,0,2,1,0,42.0,221,720.0,2
1,0,1,0,0,38.0,889,362.0,1
1,1,0,1,0,48.0,750,90.0,6
9,2,1,1,0,34.0,0,214.0,1
1,1,0,1,0,46.0,1291,142.0,3
9,1,1,1,0,33.0,1844,241.0,3
4,1,2,1,0,40.0,89,148.0,6
0,1,1,0,0,36.0,4280,227.0,6
9,2,1,0,0,32.0,0,126.0,2
1,1,1,1,0,33.0,625,410.0,1
9,1,3,1,0,55.0,574,243.0,2
4,1,0,1,0,58.0,320,171.0,2
9,2,2,1,0,25.0,468,147.0,1
7,1,1,1,0,47.0,440,91.0,1
10,1,1,1,0,40.0,0,332.0,1
5,1,1,1,0,59.0,5706,471.0,2
4,1,2,0,0,40.0,7780,364.0,1
4,1,1,1,0,30.0,-559,98.0,1
2,2,2,1,0,25.0,16874,117.0,2
5,1,0,0,0,58.0,1987,185.0,4
2,1,3,1,0,39.0,98,59.0,3
6,1,2,0,0,40.0,642,147.0,3
1,1,1,1,0,38.0,526,553.0,2
4,2,2,0,0,66.0,6483,275.0,1
4,1,2,0,1,47.0,2306,239.0,4
1,1,1,1,0,37.0,954,402.0,9
4,2,2,1,0,36.0,-679,172.0,1
1,1,0,0,0,50.0,-1,195.0,2
5,1,0,0,0,76.0,2590,68.0,12
4,2,2,0,0,58.0,331,82.0,3
0,1,1,1,0,42.0,4209,57.0,6
7,0,1,0,1,58.0,462,495.0,1
6,2,2,1,0,28.0,0,479.0,1
9,1,1,0,0,41.0,0,141.0,2
4,1,2,0,0,30.0,151,82.0,4
4,0,2,1,1,32.0,883,798.0,1
7,2,1,0,0,27.0,266,232.0,1
4,1,2,0,0,48.0,0,60.0,5
9,1,2,1,0,36.0,491,103.0,3
4,1,2,0,0,54.0,3,443.0,1
1,1,1,1,0,36.0,198,400.0,2
3,1,1,0,0,52.0,14363,132.0,1
9,0,1,1,0,34.0,0,374.0,16
9,1,1,0,1,43.0,136,363.0,7
4,2,2,0,0,32.0,28,111.0,2
4,2,2,0,0,33.0,335,130.0,4
3,1,3,0,0,51.0,174,308.0,3
10,1,1,1,0,39.0,270,116.0,1
4,2,2,0,0,44.0,1206,160.0,2
3,0,0,1,0,49.0,198,205.0,3
9,1,2,1,0,25.0,914,185.0,2
6,1,1,1,0,39.0,31,61.0,2
9,1,1,0,0,54.0,0,159.0,2
4,2,2,1,0,32.0,347,213.0,1
4,1,2,1,0,36.0,860,294.0,15
9,1,1,1,0,54.0,89,140.0,3
9,1,1,1,0,31.0,0,71.0,1
7,1,1,0,0,45.0,0,47.0,7
0,2,1,1,0,31.0,68,570.0,2
9,1,1,1,0,45.0,-149,287.0,2
7,0,1,1,1,33.0,2411,130.0,1
4,0,4,1,0,46.0,225,201.0,1
11,2,2,0,0,43.0,2731,11.0,7
4,1,2,1,0,50.0,112,70.0,5
4,0,2,0,0,44.0,0,54.0,2
7,1,1,1,0,42.0,3620,22.0,16
1,2,1,0,0,26.0,179,103.0,3
0,2,1,1,0,47.0,1544,104.0,1
1,1,0,0,0,48.0,199,29.0,2
1,1,3,1,0,60.0,231,57.0,2
0,0,1,1,0,27.0,76,236.0,1
10,2,2,0,1,30.0,302,528.0,3
0,2,1,1,0,28.0,189,68.0,2
5,1,0,0,1,58.0,565,876.0,1
2,1,2,0,0,37.0,310,76.0,1
7,1,1,1,0,36.0,1746,99.0,1
9,1,1,1,0,39.0,6,122.0,3
10,1,0,0,0,52.0,-110,141.0,1
5,1,1,1,0,55.0,2749,58.0,2
4,2,2,0,0,30.0,6495,78.0,3
1,2,1,1,0,36.0,35,435.0,3
0,1,1,0,0,39.0,-650,123.0,2
1,1,0,0,0,47.0,292,210.0,3
3,2,0,1,0,42.0,5774,54.0,2
4,1,1,1,0,42.0,2416,138.0,4
5,1,1,0,0,58.0,35,336.0,7
5,1,1,1,1,68.0,19317,249.0,1
9,1,1,0,0,43.0,50,63.0,1
1,1,1,1,0,44.0,-674,257.0,1
9,1,2,0,1,49.0,3726,875.0,2
5,1,2,1,0,57.0,1180,191.0,2
6,0,2,0,1,61.0,6610,481.0,2
0,2,1,1,0,36.0,319,120.0,2
1,1,1,1,0,31.0,1545,207.0,1
9,1,2,0,0,51.0,1315,303.0,2
9,2,2,0,0,31.0,424,93.0,2
1,1,0,0,0,56.0,151,128.0,1
9,2,2,0,0,30.0,-970,194.0,2
7,1,1,1,0,38.0,-762,408.0,2
7,1,1,1,0,35.0,181,5.0,3
1,1,3,1,0,31.0,-120,231.0,2
0,0,1,1,0,39.0,1022,20.0,3
4,1,2,1,0,50.0,78,218.0,3
9,1,2,0,0,39.0,209,36.0,2
0,1,1,0,0,26.0,2469,136.0,8
9,1,1,0,0,55.0,0,336.0,1
1,0,0,0,0,43.0,328,192.0,1
3,1,2,0,0,34.0,0,141.0,1
6,1,0,1,0,51.0,307,65.0,2
4,1,2,1,0,31.0,1384,203.0,2
4,1,2,0,0,32.0,0,104.0,9
9,1,1,1,0,53.0,719,230.0,1
4,0,2,0,0,44.0,0,71.0,1
2,1,2,1,0,38.0,6704,205.0,2
6,1,2,1,0,47.0,4543,162.0,1
4,1,2,1,0,36.0,0,145.0,2
4,2,2,1,0,30.0,149,220.0,2
1,1,1,1,0,46.0,-1400,309.0,3
2,1,1,1,0,33.0,-118,421.0,3
1,1,1,0,1,43.0,2160,261.0,1
4,1,2,0,0,38.0,3452,132.0,2
9,2,1,0,0,27.0,842,273.0,1
4,1,3,0,1,38.0,3576,349.0,2
10,1,2,0,0,41.0,1666,291.0,3
9,1,1,1,0,29.0,0,83.0,6
7,1,1,1,0,39.0,0,793.0,2
1,2,0,1,0,42.0,1628,119.0,1
7,1,1,1,0,47.0,51,312.0,1
1,2,1,0,0,30.0,447,103.0,6
0,1,1,1,0,34.0,396,101.0,3
3,1,0,0,0,45.0,4994,48.0,1
0,1,1,1,0,43.0,3215,228.0,3
1,1,0,0,0,59.0,2814,81.0,3
9,1,1,0,0,50.0,0,152.0,2
1,1,1,1,0,39.0,293,160.0,3
9,1,1,1,0,36.0,474,59.0,1
1,1,1,1,0,44.0,16178,297.0,1
9,1,2,0,0,36.0,0,147.0,2
4,2,2,0,0,27.0,88,143.0,1
7,1,1,1,0,29.0,308,75.0,1
5,1,1,0,0,70.0,1164,338.0,3
4,1,2,0,0,44.0,13893,29.0,2
4,1,2,1,0,55.0,0,159.0,2
9,0,1,1,0,36.0,-435,85.0,8
9,2,1,1,0,28.0,389,15.0,7
4,0,2,0,0,50.0,356,198.0,2
9,1,1,0,0,49.0,2718,114.0,2
5,0,2,0,0,71.0,261,1117.0,2
0,2,1,0,0,31.0,757,343.0,2
4,2,2,0,0,45.0,16,59.0,2
1,1,1,0,0,42.0,-422,31.0,1
0,1,1,0,0,45.0,248,212.0,2
9,1,0,1,0,47.0,145,157.0,6
5,0,1,0,0,60.0,598,96.0,1
4,1,2,1,0,35.0,949,245.0,2
9,2,2,0,0,31.0,614,72.0,4
1,1,0,1,0,33.0,1209,700.0,1
6,1,2,1,0,50.0,202,107.0,1
1,1,1,1,0,51.0,1840,312.0,3
9,1,1,1,0,34.0,114,153.0,1
7,1,1,0,0,56.0,-229,55.0,10
7,1,1,1,0,29.0,182,38.0,3
1,1,1,0,0,31.0,401,96.0,3
9,0,3,1,0,44.0,759,397.0,1
5,1,1,0,0,55.0,4194,208.0,3
8,2,3,0,0,35.0,0,122.0,3
9,1,2,1,0,36.0,629,109.0,1
5,1,1,1,0,54.0,153,74.0,1
4,1,2,1,0,32.0,553,72.0,1
4,0,2,0,0,36.0,1057,383.0,2
5,1,1,1,0,60.0,78,113.0,3
9,2,1,0,0,32.0,-28,400.0,1
4,1,2,0,0,57.0,929,387.0,8
1,1,0,1,0,34.0,428,59.0,2
8,2,1,1,0,27.0,268,528.0,1
4,2,2,0,1,52.0,83,1223.0,6
0,0,3,1,0,45.0,998,38.0,2
0,2,1,0,0,58.0,2223,1139.0,2
1,2,0,1,0,39.0,6,286.0,2
1,2,1,1,0,48.0,312,369.0,2
4,2,1,0,0,36.0,0,333.0,5
9,2,1,1,0,31.0,691,198.0,1
4,1,2,1,0,41.0,771,106.0,8
6,2,1,0,0,30.0,192,423.0,1
5,1,2,0,0,57.0,0,116.0,4
0,2,1,1,1,29.0,1070,30.0,1
7,0,1,1,1,29.0,84,1101.0,2
4,2,2,0,0,30.0,2,102.0,1
4,1,2,1,0,44.0,1242,384.0,6
8,2,3,0,0,33.0,5969,156.0,2
0,0,1,1,0,56.0,3337,99.0,3
7,2,1,0,1,26.0,1347,280.0,6
9,1,1,0,0,52.0,64,20.0,2
4,2,1,1,0,32.0,249,258.0,1
9,2,1,0,0,36.0,0,85.0,6
1,1,1,0,0,26.0,128,355.0,1
1,1,1,1,0,37.0,196,66.0,3
9,1,1,1,0,34.0,351,467.0,1
7,2,1,1,0,26.0,5533,582.0,2
7,1,1,1,1,32.0,38,744.0,1
4,2,2,0,0,30.0,35,185.0,4
9,2,1,1,0,27.0,235,13.0,5
0,2,1,1,0,42.0,30,98.0,1
1,2,0,1,0,33.0,92,127.0,1
1,1,1,0,0,37.0,67,45.0,2
1,1,1,1,0,45.0,4022,244.0,3
2,1,2,0,1,36.0,3057,2769.0,4
4,2,2,1,0,39.0,0,561.0,4
4,2,2,0,0,33.0,349,182.0,1
7,1,1,0,0,47.0,2322,618.0,1
2,1,1,1,0,49.0,167,198.0,3
4,0,1,0,0,46.0,558,126.0,6
7,1,1,1,0,31.0,-230,715.0,1
10,0,1,1,0,43.0,4094,63.0,1
1,2,1,1,1,30.0,239,412.0,1
4,0,2,0,0,43.0,497,66.0,1
1,1,1,1,0,42.0,179,96.0,1
0,2,2,0,1,30.0,305,633.0,1
4,2,2,1,0,33.0,-67,364.0,1
0,1,1,0,0,41.0,4539,298.0,3
1,2,1,1,0,29.0,770,341.0,1
10,1,1,1,0,38.0,-673,364.0,1
9,1,2,1,0,29.0,858,234.0,7
3,1,0,0,1,80.0,0,639.0,1
4,2,2,0,0,38.0,5244,310.0,4
1,0,0,1,0,36.0,117,123.0,4
6,1,2,0,0,38.0,846,253.0,1
4,1,1,1,0,44.0,0,96.0,2
4,1,2,0,1,31.0,1331,297.0,1
7,2,1,1,0,31.0,31,501.0,2
0,0,0,1,0,57.0,179,67.0,1
1,1,0,1,0,37.0,543,281.0,1
1,1,1,1,0,50.0,253,475.0,2
5,1,0,0,0,60.0,71188,205.0,1
4,1,2,1,0,51.0,5108,272.0,1
1,1,1,1,0,48.0,1738,349.0,1
1,1,0,1,0,42.0,-97,216.0,4
1,1,1,1,0,36.0,199,183.0,1
4,1,2,1,0,43.0,489,130.0,1
0,1,0,1,0,31.0,355,61.0,6
9,2,1,1,0,49.0,-97,92.0,2
4,0,2,0,0,35.0,473,37.0,2
2,1,1,1,0,44.0,6649,354.0,2
6,1,2,0,0,34.0,263,203.0,1
1,1,1,0,0,46.0,781,152.0,1
1,1,0,1,0,49.0,1032,41.0,5
1,1,1,0,0,32.0,119,20.0,5
4,0,2,1,0,35.0,434,277.0,1
0,1,1,0,0,51.0,2967,83.0,2
5,0,1,1,0,57.0,-331,531.0,1
4,1,2,0,0,59.0,1585,91.0,5
7,0,3,1,0,40.0,4384,315.0,1
4,2,2,0,0,49.0,588,70.0,9
4,1,1,1,0,51.0,3180,384.0,1
0,1,1,0,0,35.0,0,105.0,3
6,1,1,1,0,29.0,-76,305.0,2
7,2,1,1,1,32.0,152,158.0,2
3,0,1,1,0,37.0,1040,199.0,1
10,1,0,1,0,49.0,-384,25.0,1
9,1,3,1,0,45.0,473,147.0,1
9,2,1,1,0,34.0,475,538.0,8
9,1,1,0,0,53.0,0,77.0,9
2,1,0,0,0,42.0,149,94.0,2
9,1,1,1,1,43.0,3285,1721.0,2
5,1,1,0,0,52.0,424,143.0,1
1,2,1,0,0,34.0,79,104.0,1
9,0,2,1,1,34.0,674,587.0,2
7,1,1,1,1,27.0,0,1608.0,13
